Db,Ndb Id,FoodDescription,Manufacturer 
BF,45159277,"HOUSE OF DORCHESTER, FINE CHOCOLATE, UPC: 029806018323",Loriet Ltd.
BF,45257103,"LUSCIOUS SQUARES CHOCOLATE, UPC: 040000473299",Mars Chocolate North America LLC
BF,45154245,"TRANSATLANTIC, ASSORTED BELGIAN CHOCOLATES, UPC: 851789005423",Bon Courage Enterprises Inc.
BF,45352405,"WHITE CHOCOLATE TRUFFLES, UPC: 037466063683",Lindt & Sprungli (Schweiz) AG
BF,45352386,"DARK CHOCOLATE TRUFFLES, UPC: 037466063669",Lindt & Sprungli (Schweiz) AG
BF,45352379,"MILK CHOCOLATE TRUFFLES, UPC: 037466063645",none
BF,45352032,"MILK CHOCOLATE TRUFFLES, UPC: 009542035914",Lindt & Sprungli (Schweiz) AG
BF,45272226,"WHITE CHOCOLATE TRUFFLES, UPC: 009542031497",Lindt & Sprungli (Schweiz) AG
BF,45235641,"MILK CHOCOLATE TRUFFLES, UPC: 037466044415",none
BF,45351994,"CLASSIC ASSORTED CHOCOLATES, UPC: 009542025939",Lindt & Sprungli (Schweiz) AG
BF,45091573,"FINEST ASSORTMENT OF EUROPEAN CHOCOLATES, UPC: 07299035570",none
BF,45305085,"MILKA, DARK CHOCOLATE CONFECTION, UPC: 070221003210",Jacobs Suchard
BF,45305084,"PERUGINA, MILK CHOCOLATE, UPC: 020182057005",Nestle USA Inc.
BF,45091185,"GUYLIAN, BELGIAN MILK CHOCOLATE, UPC: 089519811017",Nv Chocolaterie Guylian
BF,45241482,"VALOR, DARK CHOCOLATE WITH ORANGE, UPC: 072247434375",Delta Brands Intl Corp
BF,45090950,"DARK CHOCOLATE ALMONDS, UPC: 817582161001",NEXT ORGANICS
BF,45090689,"CAKE MATE, SPRINKLES, CHOCOLATE, UPC: 052100302478","MCCORMICK & COMPANY, INC."
BF,45090587,"CHOCOLATE CHIP ENERGY BAR, UPC: 722252166012",Clif Bar and Company
BF,45245777,"BUNCHES OF CRISPY MILK CHOCOLATE, UPC: 028000773960",none
BF,45144020,"PREMIUM BELGIAN CHOCOLATE, UPC: 075450228090","Hy-Vee, Inc."
BF,45318620,"REAL MILK CHOCOLATE BARS, UPC: 040000387138",Mars Chocolate North America LLC
BF,45318617,"SILKY SMOOTH MILK CHOCOLATE, UPC: 040000459842",Mars Chocolate North America LLC
BF,45318599,"BIRTHDAY CAKE CHOCOLATE CANDIES, UPC: 040000486664",Mars Chocolate North America LLC
BF,45090226,"THEO, CHILI DARK CHOCOLATE, UPC: 874492000929","THEO CHOCOLATE, INC."
BF,45091203,"CAVALIER, MILK CHOCOLATE, UPC: 675714110019",none
BF,45305082,"PERUGINA, MILK CHOCOLATE WITH ALMONDS, UPC: 020182057029",Nestle USA Inc.
BF,45091182,"NIRVANA, 72% DARK CHOCOLATE, UPC: 692774005819","Belgium's Best Chocolates, Inc."
BF,45091169,"GUYLIAN, BELGIAN BITTERSWEET CHOCOLATE, UPC: 089519821016",Nv Chocolaterie Guylian
BF,45340716,"SPICE FARMS, CHOCOLATE SPRINKLES, UPC: 070506072405",Colonna Brothers
BF,45090588,"WHITE CHOCOLATE MACADAMIA NUT, UPC: 722252166135",Clif Bar and Company
BF,45090547,"CHOCOLATE PEANUT BUTTER, UPC: 722252333018",Clif Bar and Company
BF,45152512,"PREMIUM BELGIAN CHOCOLATE, UPC: 075450228083","Hy-Vee, Inc."
BF,45090501,"KROGER, CHOCOLATE PIE CRUST, UPC: 011110817051",The Kroger Co.
BF,45318618,"RICH, DARK CHOCOLATE, UPC: 04010401",Mars Chocolate North America LLC
BF,45318614,"CARAMEL & MILK CHOCOLATE, UPC: 040000498629",Mars Chocolate North America LLC
BF,45090265,"STIR THE SOUL, DARK CHOCOLATE, UPC: 837654123409",Ugly Dawg Foods Inc
BF,45090138,"THEO, DARK CHOCOLATE, ORANGE, UPC: 874492000691","THEO CHOCOLATE, INC."
BF,45304973,"CHOCOLATE & CREME BAR, UPC: 031290109913","Godiva Chocolatier, Inc."
BF,45161606,"DIERBERGS, DARK CHOCOLATE RAISINS, UPC: 829364101990","RB. Confections, Lc."
BF,45150423,"MILK CHOCOLATE PRETZEL ROD, UPC: 855339005802",G & L Decadence LC
BF,45112278,"LITTLE MUFFINS CHOCOLATE CHIP, UPC: 024300044410",McKee Foods Corporation
BF,45307778,"BROWNIE CHOCOLATE CHIP, CAKES, UPC: 076515001078","BIMBO BAKERIES USA, INC."
BF,45111839,"MILK CHOCOLATE BAR, UPC: 733549029101","SAVORY FOODS, INC."
BF,45111833,"CHOCOLATE ESPRESSO BEANS, UPC: 733549030084","SAVORY FOODS, INC."
BF,45111816,"SALUTE TO KERNEL CARAMEL CHOCOLATE, UPC: 733549029002","SAVORY FOODS, INC."
BF,45286774,"DOUBLE CHOCOLATE MINI ECLAIRS, UPC: 710273118271","BOBOLI INTERNATIONAL, LLC"
BF,45179298,"SILK, ALMONDMILK, DARK CHOCOLATE, UPC: 025293001275",WWF Operating Company
BF,45109020,"KROGER, CHOCOLATE PUDDING, UPC: 011110920300",The Kroger Co.
BF,45249982,"CHOCOLATE TRAIL BLAZER, UPC: 042704045116",Cumberland Farms Dairy Inc
BF,45090081,"STIRS THE SOUL, MACA CHOCOLATE, UPC: 837654123485",Ugly Dawg Foods Inc
BF,45241159,"BISCUITS WITH CHOCOLATE CREAM, UPC: 074601168773",CTC Food International Inc.
BF,45150425,"DARK CHOCOLATE TRUFFLES, UPC: 855339005819",G & L Decadence LC
BF,45112291,"CHOCOLATE CHIP CREME PIES, UPC: 024300042027",McKee Foods Corporation
BF,45112254,"BROWNIES WITH CHOCOLATE CHIP CANDY, UPC: 024300043314",McKee Foods Corporation
BF,45307777,"CHOCOLATE CREME CUPCAKES, UPC: 076515001191","BIMBO BAKERIES USA, INC."
BF,45111834,"A DARK CHOCOLATE BAR, UPC: 733549028982","SAVORY FOODS, INC."
BF,45111826,"TRIPLE CHOCOLATE TOFFEE, UPC: 733549030138","SAVORY FOODS, INC."
BF,45111815,"ROCKIN' ROADIE CHOCOLATE BAR, UPC: 733549029019","SAVORY FOODS, INC."
BF,45179300,"SILK, SOYMILK, CHOCOLATE, UPC: 025293001374",WWF Operating Company
BF,45352800,"DARK CHOCOLATE COVERED ALMONDS, UPC: 080948000058",none
BF,45108989,"BARU, MARSHMALLOWS IN MILK CHOCOLATE, UPC: 5425031752028",none
BF,45290169,"MINT CHOCOLATE CHIP GELATO, UPC: 011225148699",CULINARY TOURS
BF,45243620,"STEVITA, LIQUID STEVIA, CHOCOLATE, UPC: 617928004005",Stevita Co.
BF,45106107,"72% DARK CHOCOLATE, UPC: 659253120159",CHOCOLATS MICHEL CLUIZEL
BF,45106008,"HEART OF DARKNESS CHOCOLATE, UPC: 8938505214733",none
BF,45105957,"PINOT GRIS WHITE CHOCOLATE, UPC: 050469044831",Euphoria Chocolate Co.
BF,45105796,"SINGLE ORIGIN DARK CHOCOLATE, UPC: 8938505214436",none
BF,45105682,"CHOCOLATE CHIP BROWNIE MIX, UPC: 00534895",none
BF,45105648,"SPICY MEXICAN CHOCOLATE SAUCE, UPC: 711381322109",Stonewall Kitchen Ltd.
BF,45105454,"72% DARK CHOCOLATE BAR, UPC: 659253120029",CHOCOLATS MICHEL CLUIZEL
BF,45243444,"ORGANIC BELGIAN DARK CHOCOLATE, UPC: 692774005734","Belgium's Best Chocolates, Inc."
BF,45086562,"CHOCOLATE DIPPED WHOOPIE PIES, UPC: 853284006103","Spring Creek Holdings, LLC"
BF,45159635,"BERNING'S, CHOCOLATE COATED JELLIES, UPC: 887186500292",none
BF,45250689,"GODIVA, ASSORTED CHOCOLATES, UPC: 031290105595","Godiva Chocolatier, Inc."
BF,45356260,"ESPRESSO CHOCOLATE CHUNK GELATO, UPC: 011225148705",CULINARY TOURS
BF,45243541,"SUGAR FREE DARK CHOCOLATE, UPC: 738337882593",Georges Monin S.A.
BF,45106067,"CHOCOLATE PEPPERMINT SAUCE, UPC: 711381309216",Stonewall Kitchen Ltd.
BF,45106002,"GRAND NOIR 85% CHOCOLATE, UPC: 659253120258",CHOCOLATS MICHEL CLUIZEL
BF,45105923,"COCOA COMBOS CHOCOLATE & BOURBON, UPC: 010532687440",MCSTEVEN'S INC.
BF,45341267,"DARK CHOCOLATE SYRAH, UPC: 050469042592",Euphoria Chocolate Co.
BF,45243490,"ORGANIC BELGIAN DARK CHOCOLATE, UPC: 692774005710","Belgium's Best Chocolates, Inc."
BF,45105557,"BAKED WHEAT CRACKER WITH CHOCOLATE, UPC: 074410658809","WISMETTAC ASIAN FOODS, INC."
BF,45105399,"CHOCOLATE CARAMEL NUT MEDLEY, UPC: 085239077887",Target Stores
BF,45341254,"DARK CHOCOLATE WITH EXTRA CACAO, UPC: 4779031531062",MULATE UAB
BF,45176029,"LOACKER, TORTINA MILK CHOCOLATE, UPC: 076580106029",A Loacker Ag Spa
BF,45098858,"RITTER SPORT, DARK CHOCOLATE, UPC: 050255020001",ALFRED RITTER GMBH & CO. KG
BF,45350365,"CHOCOLATE CHIP CANNOLI DIP, UPC: 077890444092",none
BF,45152701,"DARK CHOCOLATE MINT, UPC: 078265003098","BAKER MAID PRODUCTS, INC."
BF,45040228,"SHOPRITE, BISCOTTI, CHOCOLATE CHIP, UPC: 041190046980",WAKEFERN FOOD CORPORATION
BF,45234507,"CHOCOLATE COVERED RAISINS, UPC: 708820989214","Meijer, Inc."
BF,45294221,"CHOCOLATE COCONUT CASHEW, UPC: 838766080307",none
BF,45039548,"MEIJER, ICE CREAM, CHOCOLATE, UPC: 719283596161","Meijer, Inc."
BF,45038946,"CHOCOLATE CHIP COOKIE MIX, UPC: 737880961502","The Gluten-Free Pantry, Inc."
BF,45350240,"DARK CHOCOLATE GRANOLA BARS, UPC: 897660002785",none
BF,45350230,"THE BEST CHOCOLATE CHIP COOKIES, UPC: 866329000028",none
BF,45077664,"MILK CHOCOLATE BAKING CHIPS, UPC: 041250157243","Meijer, Inc."
BF,45334380,"MILK CHOCOLATE CANDIES, UPC: 040000497523",Mars Chocolate North America LLC
BF,45112700,"TRIPLE CHOCOLATE FILLED CUPCAKE, UPC: 076185005536",Buttercup Bakeries Inc
BF,45173554,"HANNAFORD, WAFFLES, CHOCOLATE CHIP, UPC: 041268196326",Hannaford Bros. Co.
BF,45350282,"MILK CHOCOLATE EGGS, UPC: 872181006641",none
BF,45146440,"WINDEL, ADVENT CALENDAR WITH CHOCOLATE, UPC: 802982002726",Windel GmbH & Co. KG
BF,45080171,"DARK CHOCOLATE WITH WHOLE HAZELNUTS, UPC: 050255224003",none
BF,45039868,"MEIJER, CHOCOLATE COVERED RAISINS, UPC: 041250048473","Meijer, Inc."
BF,45039549,"MEIJER, ICE CREAM, CHOCOLATE, UPC: 886926172393","Meijer, Inc."
BF,45340214,"CHOCOLATE CHUNK BROWNIE, UPC: 850406004023",Cybele's Free-to-Eat
BF,45038889,"CHERRYBROOK KITCHEN, CHOCOLATE FROSTING, UPC: 182308402646",none
BF,45362893,"DARK CHOCOLATE SEA SALT, UPC: 884623101937",The Kellogg Company
BF,45350182,"GLUTEN FREE CHOCOLATE THINS, UPC: 810757011330",none
BF,45172434,"GIANT EAGLE, CUPCAKES, CHOCOLATE, UPC: 030034092320","Giant Eagle, Inc."
BF,45234203,"ZICO, COCONUT WATER, CHOCOLATE, UPC: 180127000852",ZICO
BF,45280133,"CHOCOLATE LOW FAT MILK, UPC: 041303025710","Supervalu, Inc."
BF,45036991,"CASALI, STRAWBERRIES CHOCOLATE, UPC: 073935812314",Josef Manner & Comp. Ag
BF,45036661,"MEIJER, ALMONDS, DARK CHOCOLATE, UPC: 708820989054","Meijer, Inc."
BF,45178397,"CHOCOLATE CAKE WITH COLORED ICING, UPC: 680816017081",none
BF,45162036,"B TOFFEE, MILK CHOCOLATE, UPC: 857710002042",B. Toffee LLC
BF,45153108,"NUTRISYSTEM, COOKIES, CHOCOLATE CHIP, UPC: 632674855671","Nutrisystem, Inc."
BF,45147923,"B TOFFEE, DARK CHOCOLATE, UPC: 857710002141",B. Toffee LLC
BF,45144954,"MARKETSIDE, COOKIES, CHOCOLATE CHIP, UPC: 681131122689","WAL-MART STORES, INC."
BF,45282450,"MILK CHOCOLATE COVERED PEANUTS, UPC: 60788003904","Bruno's Supermarkets, Inc."
BF,45156310,"FOCO, COCONUT WATER WITH CHOCOLATE, UPC: 016229918705","Thai Agri Foods Co., Ltd."
BF,45144421,"RITE LITE, CHOCOLATE, UPC: 089824303245",Rite Lite Ltd.
BF,45237096,"WAFFLES CHOCOLATE CHIP, UPC: 041497027873","WEIS MARKETS, INC."
BF,45159010,"CHOCOLATE COVERED MINI PRETZELS, UPC: 872181000304",DEMET'S CANDY COMPANY
BF,45324341,"CANDY COATED CHOCOLATE, UPC: 715483004352",Xcell International Corp
BF,45350120,"CHOCOLATE BANANA NUT GRANOLA, UPC: 816512014400","Creative Snacks Co., LLC"
BF,45234028,"MEIJER, RAISINS, DARK CHOCOLATE, UPC: 708820989085","Meijer, Inc."
BF,45172965,"GREENLEE'S, CHOCOLATE BREAD, UPC: 040232236181",Entertainment Production House Inc.
BF,45157224,"BELGIAN, CHOCOLATE BISCUITS, UPC: 050428448038","CVS Pharmacy, Inc."
BF,45151882,"NUT & FRUIT CHOCOLATE MIX, UPC: 049022862692",WALGREENS CO.
BF,45146001,"MILK CHOCOLATE CASHEWS, UPC: 035900271465",Morley Candy Makers Inc.
BF,45035598,"MEIJER, CHOCOLATE PEANUT CLUSTERS, UPC: 708820989221","Meijer, Inc."
BF,45161475,"THORNTONS, DARK CHOCOLATE, UPC: 813715013377","LBB Imports, LLC"
BF,45249343,"CHOCOLATE PRETZEL STICKS, UPC: 809354830017","Bako Products, Inc."
BF,45035189,"FOOD LION, SYRUP, CHOCOLATE, UPC: 035826004512",Food Town Stores Inc.
BF,45151917,"MILK CHOCOLATE TURTLE, UPC: 049646101405",none
BF,45350016,"CHOCOLATE CHIP COOKIE SET, UPC: 732346313178",none
BF,45159829,"FELETTI, MILK CHOCOLATE PRALINES, UPC: 000698465815",Better Ideas
BF,45176069,"KINGS, WHOOPIE PIES, CHOCOLATE, UPC: 073866561046",Kings Super Markets Inc
BF,45179878,"CHOCOLATE DRIZZLE CAKE, UPC: 811257020952",Yumbana LLC
BF,45086271,"PREMIUM GERMAN DARK CHOCOLATE, UPC: 049022847101",WALGREENS CO.
BF,45157094,"SOLID MILK CHOCOLATE, UPC: 077260063038",RUSSELL STOVER CANDIES INC.
BF,45154504,"CHOCOLATE & PEANUT BUTTER, UPC: 010300930112","DIAMOND FOODS, INC."
BF,45158314,"WOOPEE, CHOCOLATE CHIP, UPC: 745527220004","Bud's Best Cookies, Inc."
BF,45165407,"CPD, BELGIAN CHOCOLATE TRUFFLES, UPC: 098009499383","Houdini, Inc."
BF,45318606,"DOVE, MILK CHOCOLATE SNOWFLAKES, UPC: 040000497998",Mars Chocolate North America LLC
BF,45250469,"TWIX, CHOCOLATE TWIN BAR, UPC: 040000393252",Mars Chocolate North America LLC
BF,45151941,"CVS PHARMACY, ASSORTED CHOCOLATE, UPC: 050428450352","CVS Pharmacy, Inc."
BF,45283955,"TRIPLE CHOCOLATE CHEESECAKE, UPC: 049800156029",RICH PRODUCTS CORPORATION
BF,45321558,"CHOCOLATE COVERED ALMONDS, UPC: 074249509273",Trophy Nut Co.
BF,45189834,"CHOCOLATE CHIP MINI MUFFINS, UPC: 013087207743","Aryzta, LLC"
BF,45252598,"MALTESERS, CHOCOLATE MALT BALLS, UPC: 691424000488",Rondo Specialty Foods Ltd.
BF,45147902,"FRANZ, CHOCOLATE CHIP COOKIES, UPC: 072220806465",United States Bakery
BF,45034900,"MOOD WITH MILK CHOCOLATE, UPC: 853240003184","Abraco Group, LLC"
BF,45157703,"SOLID MILK CHOCOLATE, UPC: 077260083494",RUSSELL STOVER CANDIES INC.
BF,45171437,"JUST DESSERTS, CHOCOLATE CAKE, UPC: 013609021055","New Desserts, Inc."
BF,45144507,"CPD, BELGIAN CHOCOLATE TRUFFLES, UPC: 098009499376","Houdini, Inc."
BF,45152989,"BELGIAN CHOCOLATE TRUFFLES, UPC: 098009499437",none
BF,45318393,"SNICKERS, MILK CHOCOLATE, UPC: 040000494683",Mars Chocolate North America LLC
BF,45151972,"MILK CHOCOLATE FOILED HEARTS, UPC: 050428531204","CVS Pharmacy, Inc."
BF,45147407,"MILK CHOCOLATE FOILED HEARTS, UPC: 050428533864","CVS Pharmacy, Inc."
BF,45105991,"CAVALIER, MILK CHOCOLATE, UPC: 675714700012",none
BF,45045694,"MILK CHOCOLATE PIXIES, UPC: 052745728343","Fannie May Confections, Inc."
BF,45311744,"CHOCOLATE CHIP COOKIES, UPC: 688267153402","Ahold USA, Inc."
BF,45191208,"CHOCOLATE CHIP MUFFINS, UPC: 072030022253","BIMBO BAKERIES USA, INC."
BF,45145650,"COBBLESTONE BAKERY, CHOCOLATE RUGALAH, UPC: 745703000093",Cobblestone Bakery Corp
BF,45161634,"ORGANIC MILK CHOCOLATE, UPC: 832924000350",Power-Selles Imports
BF,45250267,"OREOS, CHOCOLATE COVERED, UPC: 017109342528",none
BF,45146439,"PALMER, HOLLOW MILK CHOCOLATE, UPC: 041269166977",R.M. PALMER CO.
BF,45156154,"VOORTMAN, COOKIES, CHOCOLATE CHIP, UPC: 067312006861",VOORTMAN COOKIES LTD.
BF,45178445,"MARKETSIDE, HEAVENLY CHOCOLATE, UPC: 681131124607","WAL-MART STORES, INC."
BF,45148725,"WHITE CHOCOLATE ARTISAN TRUFFLES, UPC: 081331003410",Chocolate Chocolate Chocolate
BF,45164016,"SPECIALLY SELECTED, LUXURY CHOCOLATES, UPC: 041498299088",Aldi-Benner Company
BF,45148453,"ZOET, EXTRA DARK CHOCOLATE, UPC: 075450199741","Hy-Vee, Inc."
BF,45163999,"CLANCY'S, PRETZELS, WHITE CHOCOLATE, UPC: 041498281571",Aldi-Benner Company
BF,45034329,"SHARON'S, SORBET, DUTCH CHOCOLATE, UPC: 009073102079","Sharon's Sorbet, Inc."
BF,45249069,"HERSHEY'S, KISSES, MILK CHOCOLATE, UPC: 768395500016",Ross Acquisition Inc.
BF,45153655,"MILK CHOCOLATE PECAN BARS, UPC: 751269011121",ROCKY MOUNTAIN CHOCOLATE FACTORY
BF,45222751,"TASTYKAKE, CHOCOLATE CUPCAKES, UPC: 025600002193",TASTY BAKING COMPANY
BF,45256298,"SORBET WITH DARK CHOCOLATE BARS, UPC: 047677482760",Dove International
BF,45148845,"GUYLIAN, CHOCOLATE TRUFFLES, UPC: 089519919003",Nv Chocolaterie Guylian
BF,45233767,"ESPRESSO CHOCOLATE & CHIA SEEDS, UPC: 898422002043","Alpsnack, Inc."
BF,45250395,"CHOCOLATE SANDWICH COOKIES, UPC: 032251169120",Family Dollar Stores Inc.
BF,45254465,"HERSHEY'S, MINI CAKE, CHOCOLATE, UPC: 078742165196","WAL-MART STORES, INC."
BF,45142533,"TRIPLE CHOCOLATE COOKIE, UPC: 029030003416",none
BF,45243293,"CHOCOLATE COVERED CRANBERRIES, UPC: 049022894822",WALGREENS CO.
BF,45248493,"M&M'S, CHOCOLATE CANDY, UPC: 040000497257",Mars Chocolate North America LLC
BF,45351909,"CHOCOLATE SANDWICH COOKIES, UPC: 044000055172",none
BF,45317918,"CHOCOLATE AND CARAMEL CANDY, UPC: 010700531001","Leaf, Inc."
BF,45061517,"CHOCOLATE FLAVORED SYRUP, UPC: 085239092705",Target Stores
BF,45142325,"MILK CHOCOLATE MILKIES, UPC: 020439857532",Koppers Chocolate Specialty Co
BF,45061410,"CLASSIC RECIPE MILK CHOCOLATE, UPC: 037466083247",Lindt & Sprungli (Schweiz) AG
BF,45061338,"RICH CHOCOLATE, LUSCIOUS FILLING , UPC: 427983000047",none
BF,45193429,"MILK CHOCOLATE HOT COCOA, UPC: 011110877765",The Kroger Co.
BF,45060988,"BROWNIE BRITTLE, CHOCOLATE CHIP, UPC: 711747016215",Brownie Brittle LLC
BF,45250814,"WHOLE ALMONDS IN MILK CHOCOLATE, UPC: 068437912778",none
BF,45282418,"COOKIE DOUGH CHOCOLATE CHUNK, UPC: 050000622351",Nestle USA Inc.
BF,45059507,"ORGANIC DARK CHOCOLATE, UPC: 842638030024",PASCHA
BF,45104963,"DOUBLE CHOCOLATE BROWNIE, UPC: 047495754032",NATURE'S BAKERY
BF,45353253,"MILK CHOCOLATE HEARTS, UPC: 041376505348",none
BF,45350939,"CHOCOLATE AND CARAMEL CANDY, UPC: 010700531049","Leaf, Inc."
BF,45296231,"ORGANIC COCONUT CHOCOLATE BEVERAGE, UPC: 059654133336",none
BF,45150057,"ORGANIC KALE KRUNCH CHOCOLATE, UPC: 827455000726","Alive & Radiant Foods, LLC"
BF,45061415,"RICH CHOCOLATE, LUSCIOUS FILLING, UPC: 747599313264",GHIRARDELLI CHOCOLATE COMPANY
BF,45061404,"MILK CHOCOLATE TRUFFLES , UPC: 409981667040",LINDT & SPRUNGLI (USA) INC.
BF,45061258,"DARK HOT CHOCOLATE, UPC: 749668033004","FRAN'S CHOCOLATES, LTD."
BF,45152886,"SNAK CLUB, CHOCOLATE RAISINS, UPC: 087076215156","Snack World, LLC"
BF,45047196,"SNACKING DARK CHOCOLATE, UPC: 859686004228","Ripple Brand Collective, LLC"
BF,45150270,"TRANSATLANTIC, ASSORTED BELGIAN CHOCOLATES, UPC: 851789005201",Bon Courage Enterprises Inc.
BF,45250736,"M&M'S, MILK CHOCOLATE, UPC: 040000498032",Mars Chocolate North America LLC
BF,45149708,"STAR WARS MILK CHOCOLATE, UPC: 768395495756",Ross Acquisition Inc.
BF,45196547,"DOUBLE CHOCOLATE BROWNIE, UPC: 047495754001",Nature's Bakery LLC
BF,45353244,"MILK CHOCOLATE HEARTS, UPC: 041376510809","Frankford Candy, LLC"
BF,45058943,"CHOCOLATE FROSTING MIX, UPC: 182308000057",Cell-Nique Corp.
BF,45154691,"CHOCOLATE FUDGE ROYALE WITH NUTS, UPC: 015853002002","The Brigittine Monks, the Order of the Most Holy Savior, Inc."
BF,45142316,"EXTRA DARK CHOCOLATE, UPC: 020402950017",Pacific Hazelnut Farms
BF,45245460,"CHOCOLATE CHIP COOKIE DOUGH, UPC: 050000271771",Nestle USA Inc.
BF,45204733,"CHOCOLATE COCONUT CRISP BARS, UPC: 890704002666",Boundless Nutrition
BF,45188310,"MILK CHOCOLATE FLAKES, UPC: 8710496977527",none
BF,45181040,"ROUNDY'S, GELATO CHOCOLATE HAZELNUT, UPC: 011150000949",ROUNDY'S
BF,45149355,"MOONSTRUCK, SWEETHEART CHOCOLATE COLLECTION, UPC: 711175124155",MOONSTRUCK CHOCOLATE CO.
BF,45143044,"SOMEECARDS, MILK CHOCOLATE HEARTS, UPC: 041376500268","Frankford Candy, LLC"
BF,45166214,"GALERIE, DISNEY ASSORTED CHOCOLATES, UPC: 768395498542",Ross Acquisition Inc.
BF,45162453,"LUXURY BAKERY, CHOCOLATE PALMIERS, UPC: 412565011108",none
BF,45158934,"GHIRARDELLI CHOCOLATE, MINIS ASSORTMENT, UPC: 747599323157",GHIRARDELLI CHOCOLATE COMPANY
BF,45353237,"MILK CHOCOLATE HEARTS, UPC: 041376510571",none
BF,45058543,"COOK & SERVE PUDDING CHOCOLATE, UPC: 011213101576",none
BF,45142317,"HAZELNUTS IN EXTRA DARK CHOCOLATE, UPC: 020402950048",Pacific Hazelnut Farms
BF,45058354,"MILK CHOCOLATE ALMONDS, UPC: 032251075780",Family Dollar Stores Inc.
BF,45304788,"PEANUT BUTTER CHOCOLATE CHIP, UPC: 050000316236",Nestle USA Inc.
BF,45350840,"CHOCOLATE CHIP SHORTBREAD, UPC: 747764186600",none
BF,45188309,"CHOCOLATE FLAKES DARK, UPC: 8710496977503",none
BF,45151924,"PREMIUM DARK CHOCOLATE, UPC: 049705168578",Market Basket Inc.
BF,45145264,"DARK CHOCOLATE BARK, UPC: 710069005211",Cachere Distributing Inc.
BF,45178634,"CHOCOLATE MINI BUNDT CAKES, UPC: 698881125501","Siderno Bakery, LLC"
BF,45252621,"HERSHEY'S, KISSES, MILK CHOCOLATE, UPC: 768395495503",Ross Acquisition Inc.
BF,45159633,"BERNING'S, TRUFFLE FILLED CHOCOLATES, UPC: 887186500278",none
BF,45154243,"BONCORA, BISCOTTI, CHOCOLATE, UPC: 851763006002","Boncora Biscotti, LLC"
BF,45151140,"DARK CHOCOLATE NONPAREILS, UPC: 030034089337","Giant Eagle, Inc."
BF,45057685,"LOWES FOODS, SYRUP, CHOCOLATE, UPC: 741643022867","LOWE'S FOOD STORES, INC."
BF,45253914,"BITTERSWEET CHOCOLATE MORSELS, UPC: 028000438883",Nestle USA Inc.
BF,45057313,"DARK CHOCOLATE SAUCE , UPC: 723175599680",American Game Cartridges Inc.
BF,45176221,"MINI CHOCOLATE CUPCAKES, UPC: 074555048497",none
BF,45143043,"FRANKFORD, MILK CHOCOLATE HEARTS, UPC: 041376500572","Frankford Candy, LLC"
BF,45153322,"HAMMOND'S, TRIPLE CHOCOLATE, UPC: 691355893845","Hammond's Candies Since 1920, LLC"
BF,45146941,"CHOCOLATE COVERED PEANUTS, UPC: 818642541054",none
BF,45157164,"WALGREEN CO., ASSORTED CHOCOLATES, UPC: 049022872820",WALGREENS CO.
BF,45352494,"INTENSE DARK CHOCOLATE, UPC: 747599403682",none
BF,45150025,"MAUD BORUP, CHOCOLATE LOLLI, UPC: 819893022965","Maud Borup, Inc."
BF,45156686,"FINEST ASSORTMENT OF EUROPEAN CHOCOLATES, UPC: 072799051259",Storck USA LP
BF,45153962,"TCH'O, MILK CHOCOLATE, UPC: 812603017831",TCHO
BF,45146649,"TCHO, MILK CHOCOLATE, UPC: 812603017855",TCHO
BF,45094512,"CREAMY MINTS IN PURE CHOCOLATE, UPC: 071720539446",Tootsie Roll Industries Inc.
BF,45250392,"GODIVA, ASSORTED CHOCOLATES, UPC: 031290110711","Godiva Chocolatier, Inc."
BF,45252622,"TRADITIONAL HOT CHOCOLATE, UPC: 769933004140",none
BF,45151562,"MILK CHOCOLATE HEARTS, UPC: 041376500565","Frankford Candy, LLC"
BF,45284262,"ASSORTED MILK CHOCOLATES, UPC: 031290104642","Godiva Chocolatier, Inc."
BF,45149710,"DISNEY, MILK CHOCOLATE CHARACTERS, UPC: 768395496746",Ross Acquisition Inc.
BF,45197138,"MILK CHOCOLATE PUDDINGS, UPC: 044105673530","Unipro Foodservice, Inc."
BF,45153866,"WINDEL, MILK CHOCOLATE, UPC: 802982005734",Windel GmbH & Co. KG
BF,45250693,"GODIVA, ASSORTED CHOCOLATES, UPC: 031290108091","Godiva Chocolatier, Inc."
BF,45149733,"HOT CHOCOLATE MIX, UPC: 772291023852",Concept Gourmet Du Village Inc.
BF,45158822,"THORNTONS, 70% DARK CHOCOLATE, UPC: 016346132626","Tailor Made Products, Inc."
BF,45153792,"GALERIE, MILK CHOCOLATE, UPC: 768395495831",Ross Acquisition Inc.
BF,45346052,"CANDY CANE CHOCOLATE SLAB, UPC: 5029806017178",Loriet Ltd.
BF,45154244,"TRANSATLANTIC, ASSORTED BELGIAN CHOCOLATES, UPC: 851789005195",Bon Courage Enterprises Inc.
BF,45051786,"HERR'S, PRETZELS, CHOCOLATE, UPC: 072600002456",HERR FOODS INC.
BF,45245230,"DARK CHOCOLATE MORSELS, UPC: 028000394257",none
BF,45352831,"MILK CHOCOLATE CANDY, UPC: 034000072637",none
BF,45049417,"LINDT, MILK CHOCOLATE, UPC: 037466054827",Lindt & Sprungli (Schweiz) AG
